file,pause
data_process/CTT5-2-4/65CTT.wav,00000000000000000000000000000000000000000000000001111100000000000000000000000000000000001111000001111110111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111000000000000000000000000000000000000000011100000000000000000000000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111100000000000000000000001111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111000000000000000000000000000000000000000000000000000000111000000011111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111100000000000000000000000
data_process/CTT5-2-4/67CTT.wav,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111000000000000000111000000000000000000000000000000000000000000000000000000000
data_process/CTT5-2-4/68CTT.wav,000000000000111111111111111111111111111111111111111111111100000000000000000000000000111111111111111111110000000000001110000000000000111100001111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111110000
data_process/CTT5-2-4/71CTT.wav,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
data_process/CTT5-2-4/74CTT.wav,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
data_process/CTT5-2-4/76CTT.wav,0000000000000000000000000000000000000000000000000000000000000000000000000000000001111100000000000000000000000000000000000000000000000000000000000000000011111100000000000000000000000000000000000000000000001110000000000000000000000000000000000000000000000000000111000000000000000000000000000000111111101111111100000000000000000000000000000000000111111111111111000000000000000000000000000000000000000000000000000000000000000000111111111111100011101111000000000000111111110111000000000000000000001111111111000111110000000001111100000000000011100000000000111110000011110000001110000000000000000000000000111111111111100111111111111111111111111111000000000000000001111100011100000000000001111111100000001111111000000000000000000111110111100000000000001110000001111110000000011111111111100000011100111111111111111111000000000000000000000011111111000001111100111111111111111100000000000000000000000000000000000000000000000000000000000000000000
data_process/CTT5-2-4/77CTT.wav,00000000000000000000000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111000000000000000000000000000000000000000000000000000000000000000000000000001110111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111110000111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111110000000000000000000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
data_process/CTT5-2-4/78CTT.wav,0000000000000000000000000000000000000000000000000111111100000000111100011100000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111110011111111110000000000000000011111110001111111111111000000000000000000000000000000000000000000000000000000000111111110000000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110111100000011100000000011111100000000000000000000000000000000000000000000000000000000011100000000001111000000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111100001111110001110000000000000000000000000000000000000001111111111111111111000000000000111111000000111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000000000000111111111111111111111101111100001111000111000000000111110111111110000111100000111111111101111001111111110000001111111111111111111111111111111101111111111110000111111111111111111111111100000111101111111000
data_process/CTT5-2-4/80CTT.wav,11100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
data_process/CTT5-2-4/91CTT.wav,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
data_process/CTT5-2-4/94CTT.wav,111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
data_process/CTT5-3-4/18CTT.wav,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000000000000000000000000000000000000001110011111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
data_process/CTT5-3-4/1CTT.wav,00000000000000000000000000001110000000001111111111111111111111111111111111111000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111011111111111001111111111111111111111111111111110000000000000000000000000001111100000000000000001111110011111111111111101111100000111111110111111011111000000000000000000000000000001111111111111111111111110111111111111111011111111111111111111111111111111111111000000111111111111111100111111111111111111111111111111111111111111111111111111111111111111011111111110000011111110011111111111111111111110011111111000111111000000000000000000000011111111111111111111111111111111111111111111111111111110011111111111111111111111111111111111111111111111111110000000000111111111111111111111111111111111111111111111111001111111111111111111110000000000000111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111001111111111111111111110111111111111111110000000000000000000111111111111111111111111111111111111111111111110000000011111111111101111111111111111111100000000111111111111111111111111111111111111111111111111111111000000000011111111111111111111111111111111111111111111111111111111111111111111111110000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000111111111111111111111110111111111110000000000001111111111111111111111111111100000000000111111111111111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000011111111111111111111111110000000011111111111111111111111111110000011111111111111111110000000000000011111100000000000000001111111111111111111111111111111000000000000000000000000000000000
data_process/CTT5-3-4/20CTT.wav,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
data_process/CTT5-3-4/30CTT.wav,000000000000011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111000000000000000000000000000000000111111111100000000000000000000011101110000011100000000000000001111110111110000000000000111000000000000000000001111110000000000000000000000000000000000000000000000000000000000011100000000000000000000001111111100000000000000000000000001111110000000000000000000000000000000000000000000000000000000000000000011111111111100000011110000000000000000000001111000000000000111111111111100000000000000000000001111101111011111111111111111110000001110000000000000000000000000111111000000000000000000000000011111111111111111100000000000000000000000000000000001111100011111111000000111111111111110000011111111110000000000000011111111111111111111111110111100001111000000000000000000000000000000001111110000011111111001111111111111000000000000000000000000000000011111111110000011111111111111100111100000111111111111111111111111111111111111000000000001111111000000000000000000000000000001111011111101111111000111100011100000000000000000000000000000000000000000000000000000000000111111110000000001111111111111111111110111110011111111111111111100111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111011110111110000011110011111111000000000000000000000000000000000
data_process/CTT5-3-4/32CTT.wav,000000000000000000000000000000000011110000011111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111000000000001111000000001111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000000000000000000000000000000000000000000000000000111000000000000000000000000000000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111011111100000000000111111110000000000000000000000000000000000000000000000000001111111000000000000000000000000000000000000000000000000000000000000011111110000000000001111000000000000000000000000000000000111111111111100000011111100111000000000000000000001111100111111100000000000000000000000000000000000000000000000000000000001111101111111111001111100001111110111000000001111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111011111110111000000000000000000000000000000111110000000000000000000000000000000000000111111100000000001111000000000000000000000001111001111111000011110011110000111100000000000000000000000111111111111111101111000000000000000000000000000000000000000000000000000000000011111111111111101111111011100001111100111110111111100000000000000000011100001111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111101110000000000
data_process/CTT5-3-4/38CTT.wav,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
data_process/CTT5-3-4/3CTT.wav,000000011111111111111000000000000000000011111111111111111111111111111100000000011100000111111111111111111111111111111111111111111111110000000000001111111111111110111110000000011111100011100111000011111000000011111111111111111111111111111111111111100000011111011111100000000000000000000000000000000000011111111111110000000111111111111111111111111111111111000111111001111100000000000111111111111111110000000000000011111111111111111110011111111111111111111111111111111111111111111111111110000001111001111111111111111110000000000000000000011111111111111111111111111101111111111111111110000111111111100111110001110000000000000000000000000000000000000000000000000001111111111111111111101111111100000011111111111111111111111111000000000000000001111111111111111111111111111111111100011111100001110000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111000000001110000000000000000000000000000000111111111111111111111111111111111111000000000011111111111111111111111111111111111111111110111111000000000011111111111111111111111111110000000000000000111111101111111111000011111111111111011110000001111110000111000000000000000000000000000111000
data_process/CTT5-3-4/43CTT.wav,0000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111100000000001111111111011111111111111111111111111111111111111000000000000000001111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111000000000000000001111111111111111111111111111111111011111111111000000000000000001111110011111111111111111111111111111110000000000111111111111111111000000000111111111111100001111100000000111111111111111111111111111111111111111111111111111111111100011110000111111111111111111111111111111111111111111111111111111111100111111111111111111111111111111000111111111111111110000000000000000111111111111111111111111000011110000000000111111111111111111111111000111111111111111111111000000111000000011111111111111111111111100000000000111111111111111111111111111111111000000000011111111111111111111111101111111111111111111111100011100011111111111111111111111011100000000001111111111001111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000000000000000000
data_process/CTT5-3-4/52CTT.wav,00001111111111111111111111111111111111111111111100000000000000000000000000000000000000000001111111111111111111111111111111100000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111100000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111000000000000000111111110000000011111111111100000011111111111110000000000000111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111110000000000000000111111111111111111111111111111111111000111111111111111110001111
data_process/CTT5-3-4/57CTT.wav,001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111001111111111111111111111111111110011111111111111111111111111111111111111011111111111111111111111111111110000000000111111111111111111111111111111111111111111111111111111111111111111111111000001111111111111111111111111111111111111111111111111111111111111111111111011110000000111111111111111111111111111111111101111111100111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110011111111111100000011111111111111111111111111111111111111111111111111111111111111111111111111111111110011110000111111111111111111111111111111111111111111110000000000000111111000000000000000000000000000000000000000000111100000001110000000000
data_process/CTT5-3-4/58CTT.wav,00000000000000000000000000000000000000000000111111000011111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111101111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111110000000000000000000000000000000000000000000000000000000000000000000000001111110000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111000000000000000000000000000000000000000000000000000000000001111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110011111111111000000000000000000000000000000011111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111000000000000000000000000000000000000000000000000000011111111111110000000000000000000000000000000000000000000000000000000000111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111001111111000000000000000000000000000000000000000000000000000000000000000000000000
data_process/CTT5-3-4/75CTT.wav,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110000000000011111101110000000000000000000000000000000000000000000000000000000000000000000000000111111111100000000000011100001111100000000000000000000001110000000000000000000000011110000000000001111111000000000001110000000000000000011111000011111111111000001110000000000000000000000000000000000000000000000000000000000000000011111110001111000000011110111111111110000000000000000000000000000000001111100011111111111000000000000000000000000000000000000000000000000000000000000000000000001111110000000000001111100111100011110000000000000000111000000000000000000000000000000000000000000000000001111111100000000011101110000111110000000000000000000000000000000000000000000000000000000000000000000000000
data_process/CTT5-3-4/81CTT.wav,000000000000000000000000000000000111001111111011111110000001111111000000001111110111111000000011111001111100000000000000000000000000000000000001110000011111000011111111111110000000000000000000000111111110000000000000000001111111111111111111100111100000001111111111000000000000000000000000000000000000000000000000011101111011111101111110011111111111111111111100000000000000111111111111000000000011111100111111111111110000000011111011111111111011111000001111110000111111000011111100000000111100011100000000000000000011111110000000111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111110000000000011111111111000000000000000000000000000000001111111011111100011101111111111111111111111111101111110111100001111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111101111000001111111111111111111111111111100000000000000000000000000000011111111000000001111111111111111111000000001111011111111111111111011111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110011111111111000000000000000
data_process/CTT5-3-4/82CTT.wav,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000001111000111111000000000000000000000000000000000000000000000001111000000000000000000000000000000000000000000000000000000000000000000000011111111000000000000000000111000000000111100000000000000000000000000000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000000111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
data_process/CTT5-3-4/87CTT.wav,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
data_process/CTT5-3-4/93CTT.wav,00000000000000000000000000000000000000000001110000011110000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110000000000000000000000000000001110001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
data_process/CTT5-3-4/98CTT.wav,000000000000000000000000000001111111100111111000000000000000000000000011111111111111000000000000000000111111111111111111111110000000000000000000000000011111111111111110000000000000000001111100000000000000000000001111111111000000000000000111111110000000000000111111110000011111111001111111111111000000000000000000000000111111000111111111111111111100000000000000011111111111110000000000001111000000011111111110001111101111111100000000000000000111111111111100111111100001111111111111111110000000000000000000000000000000000000000011111111111111111111110000000000000001111111111111000000011111110000000001111100011111111111111100000000001111111111100000000000000000000000000111111111100000111111100000111111111111100000000000000000000000000000011111111000011111111110000000000000000000000000001111111111111111000001111100000000000000000000000000001111000111111111111111111111111111000000000000000000111111110111111111111111111111111100011111110111111111100000111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111100011111111111110001111111100000011111111111110111100000111111110111111110111111101111111111111111111111111111100000000000000000000000000000000000000001111110000111111111100000000000000000001111111111000111100111110111110001111111111110001111111000011111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111110000000111111100011111111111111111110011111100000000000000000000011111110000000000000000000000111111000000011111111111100000000000000000000000000000000111111111111111111111000011111110111111111100000000000000000000000000111111000000000111111111111111111111000111110001111100000001111000000000000000000001111110001111111111111111111110000000000000000000011111111011111111111000000000000000000000000000011111111111111100000111111111111000000000000000000000000000000000000000000000000000000000000000011111111111111000000001111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111110000000000000000000000000000000000
data_process/CTT5-4-4/100CTT.wav,000000000000000000000000000000000000011111100000000000000000000000011111110000000000000000000000000000000000000000000000000000111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111100001111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111100000000000000000000000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000000000001111000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111100000000000000000000000000000000000000000000000000000000000000
data_process/CTT5-4-4/12CTT.wav,00000000000000000011111101111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111101111111100000011111000111111111100000111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110001111110000000011111000001111111100000000000000000000000000000000000000000000000111111111100011111111111111111111100000111110001111111111111111111101111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111110111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111110000000000000111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111100000
data_process/CTT5-4-4/17CTT.wav,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
data_process/CTT5-4-4/21CTT.wav,000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000000000000000111111111111000000000000000000000000000000000000000000000000001111111111100011111111111111111111111111111111111111111111001111111000000000000000000000000111100011111111011111111111111000000000000000000000000000000000000000000000011111111111111111111111111001111100000000000000000000000000000000000000000011111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000011100000011111111111111111111111111111111111111110000011111111111111111111111111111111111111111111111011100000000000000000000000000000000000000000000000000000000000000000000000000011111110000000000000000000000000000000000000000000000000000000001111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111110000000000000000000000000
data_process/CTT5-4-4/29CTT.wav,00000000000000001111111111000000000000000000000001110000000000000000000000000000000000000000000000000000000011100000000000000000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011100011100000000111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
